"Lote","Item","Posição","Razão Social","Documento","Lance","Marca","Modelo","ME","Classificado","Habilitado"
"75","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","680,0000","ROCCO JOVENS LEITORES","IMPRESSO/ FISICO","SIM","SIM","SIM"
"76","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1400,0000","ROQUINHO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"77","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","5188,0000","ROVELLE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"77","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","5188,0000","ROVELLE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"77","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","5188,0000","ROVELLE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"77","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","5188,0000","ROVELLE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"77","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","5188,0000","ROVELLE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"78","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","SALAMANDRA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"78","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","SALAMANDRA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"78","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","SALAMANDRA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"79","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1392,0000","SARAIVA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"80","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9000,0000","SCIPIONE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"81","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1000,0000","SEGUINTE","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","9","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","10","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","11","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","12","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","13","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"82","14","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","25700,0000","TRIBOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"83","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1398,0000","VALE DAS LETRAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"83","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1398,0000","VALE DAS LETRAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"83","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1398,0000","VALE DAS LETRAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"84","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4980,0000","VERGARA & RIBAS EDITORAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"84","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4980,0000","VERGARA & RIBAS EDITORAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"84","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4980,0000","VERGARA & RIBAS EDITORAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"84","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4980,0000","VERGARA & RIBAS EDITORAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"84","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4980,0000","VERGARA & RIBAS EDITORAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","9","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","10","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","11","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","12","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","13","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","14","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","15","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","16","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","17","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","18","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","19","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","20","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","21","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","22","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","23","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","24","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","25","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","26","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","27","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","28","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","29","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","30","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","31","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","32","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","33","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
"85","34","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","32646,0000","VIZU","IMPRESSO/ FISICO","SIM","SIM","SIM"
